orthogroup	gene_id	gene_type	san_id	san_conting	san_start	san_end	yak_id	yak_conting	yak_start	yak_end	pw_Dmel_Dsan_w	pw_Dtei_Dmel_w	pw_Dtei_Dsan_w	pw_Dyak_Dmel_w	pw_Dyak_Dsan_w	pw_Dyak_Dtei_w
OG0002178	Ag5r	GB	LOC120456815	NC_053021.2	8749600.0	8750589.0	LOC6524746	NC_052526.2	9165408.0	9166377.0	0.1016	0.0985	0.1401	0.098	0.0835	0.181
OG0002177	Ag5r2	GB	LOC120456766	NC_053021.2	8746831.0	8747841.0	LOC6524745	NC_052526.2	9163135.0	9164264.0	0.0331	0.042	0.0289	0.033	0.001	0.0288
OG0001421	AgmNAT	GB	LOC120456892	NC_053021.2	2899480.0	2900409.0	LOC6524094	NC_052526.2	2863249.0	2864202.0	0.0643	0.122	0.1642	0.0615	0.0367	0.1495
OG0002030	Agpat1	GB	LOC120456331	NC_053021.2	7153952.0	7160799.0	LOC6524531	NC_052526.2	7103281.0	7110149.0	0.072	0.0619	0.0731	0.0603	0.0643	0.0432
OG0003755	Agpat2	GB	LOC120458284	NC_053016.2	8714679.0	8719880.0	LOC6527737	NC_052527.2	8697116.0	8702380.0	0.0983	0.1079	0.1595	0.1004	0.024	0.1768
OG0009108	Agpat3	GB	LOC120448308	NC_053018.2	21727616.0	21731653.0	LOC6535040	NC_052529.2	21727459.0	21731537.0	0.0936	0.1113	0.1039	0.0945	0.043	0.1214
OG0009107	Agpat4	GB	LOC120448310	NC_053018.2	21732082.0	21734493.0	LOC6535041	NC_052529.2	21731935.0	21734413.0	0.0299	0.0294	0.0372	0.0409	0.1028	0.0679
OG0002228	Ahcy	GB	LOC120456468	NC_053021.2	9429995.0	9432408.0	LOC6524823	NC_052526.2	9833449.0	9835867.0	0.0324	0.0283	0.0489	0.0257	0.0473	0.029
OG0005764	Ak6	GB	LOC120447112	NC_053017.2	9975279.0	9976159.0	LOC6530085	NC_052528.2	11070858.0	11071739.0	0.0365	0.0343	0.0421	0.0441	0.0573	0.0739
OG0003748	Akap200	GB	LOC120454036	NC_053016.2	8738221.0	8753558.0	LOC6527730	NC_052527.2	8720883.0	8736853.0	0.0302	0.0342	0.0318	0.0389	0.0298	0.055
OG0007825	Akh	GB	LOC120447642	NC_053018.2	4790266.0	4790835.0	LOC6532912	NC_052529.2	4770167.0	4770727.0	0.2135	0.2346	0.2337	0.2139	0.4347	0.1987
OG0003549	AkhR	GB	LOC120458224	NC_053016.2	6294050.0	6299123.0	LOC6527046	NC_052527.2	6287509.0	6292548.0	0.001	0.001	0.001	0.001	0.001	0.001
OG0008581	Akr1B	GB	LOC120447768	NC_053018.2	11789282.0	11793189.0	LOC6533746	NC_052529.2	11725539.0	11729045.0	0.0521	0.0442	0.0376	0.0471	0.053	0.018
OG0011068	Akt1	GB	LOC120451469	NC_053019.2	14520771.0	14526227.0	LOC6537089	NC_052530.2	16289066.0	16295587.0	0.0211	0.0194	0.014	0.0194	0.0166	0.0087
OG0003732	AlaRS	GB	LOC120443781	NC_053016.2	8786757.0	8790345.0	LOC6527711	NC_052527.2	8770498.0	8774028.0	0.2441	0.1888	0.2205	0.2518	0.4047	0.2292
OG0007934	AlaRS-m	GB	LOC120449227	NC_053018.2	5797824.0	5801577.0	LOC6533042	NC_052529.2	5760146.0	5763916.0	0.0645	0.0583	0.1132	0.0633	0.0862	0.0628
OG0001751	Aladin	GB	LOC120455143	NC_053021.2	18089879.0	18091892.0	LOC6525907	NC_052526.2	18314268.0	18316279.0	0.157	0.1169	0.1194	0.1674	0.239	0.1418
OG0007182	Alas	GB	LOC120444882	NC_053017.2	21333271.0	21335268.0	LOC6531941	NC_052528.2	22519524.0	22521510.0	0.0937	0.1078	0.107	0.1001	0.1647	0.103
OG0005114	Aldh-III	GB	LOC120454278	NC_053016.2	16230193.0	16238676.0	LOC6528428	NC_052527.2	16168079.0	16176587.0	0.2458	0.2272	0.2087	0.2129	0.333	0.1999
OG0009373	Aldh7A1	GB	LOC120448043	NC_053018.2	21266499.0	21268762.0	LOC6534965	NC_052529.2	21268174.0	21270485.0	0.0505	0.0506	0.0817	0.0513	0.0389	0.1084
OG0011253	Alg1	GB	LOC120453845	NC_053019.2	2496248.0	2498126.0	LOC6535490	NC_052530.2	4243166.0	4244909.0	0.0833	0.0849	0.0832	0.0846	0.054	0.096
OG0008539	Alg10	GB	LOC120447941	NC_053018.2	11335128.0	11336785.0	LOC6533678	NC_052529.2	11272463.0	11274130.0	0.0744	0.067	0.0644	0.0701	0.1487	0.0773
OG0009667	Alg11	GB	LOC120450404	NC_053018.2	19018808.0	19020793.0	LOC6534606	NC_052529.2	19006336.0	19008400.0	0.0752	0.064	0.1136	0.1198	0.378	0.2431
OG0002236	Alg14	GB	LOC120456047	NC_053021.2	9451560.0	9452283.0	LOC6524831	NC_052526.2	9854934.0	9855667.0	0.0453	0.0441	0.0293	0.0539	0.0636	0.0347
OG0007699	Alg2	GB	LOC120448018	NC_053018.2	8938229.0	8939691.0	LOC6533425	NC_052529.2	8864614.0	8866078.0	0.091	0.0909	0.0627	0.0872	0.0987	0.0664
OG0007124	Alg3	GB	LOC120445431	NC_053017.2	21076819.0	21081211.0	LOC6531877	NC_052528.2	22256712.0	22261088.0	0.3711	0.3081	0.4986	0.3537	0.4721	0.3428
OG0012081	Alg9	GB	LOC120454648	NC_053019.2	25495727.0	25498251.0	LOC6538566	NC_052530.2	27292163.0	27294745.0	0.0058	0.0038	0.0174	0.0036	0.0109	0.0089
OG0010101	Alh	GB	LOC120453661	NC_053019.2	7401958.0	7431692.0	LOC6536097	NC_052530.2	9215528.0	9244479.0	0.0108	0.0108	0.001	0.0132	0.0178	0.0133
OG0006222	Alk	GB	LOC120444872	NC_053017.2	15981447.0	15996359.0	LOC6531379	NC_052528.2	19132471.0	19146741.0	0.0103	0.0129	0.0116	0.0096	0.004	0.008
OG0002294	AlkB	GB	LOC120457237	NC_053021.2	9824064.0	9825338.0	LOC6524898	NC_052526.2	10249051.0	10250434.0	0.1388	0.1533	0.2247	0.1322	0.3055	0.1925
OG0009637	Alp1	GB	LOC120448549	NC_053018.2	19203924.0	19206527.0	LOC6539372	NC_052529.2	19193545.0	19196269.0	0.2889	0.2654	0.1031	0.2581	0.1347	0.0952
OG0007959	Alp10	GB	LOC120450457	NC_053018.2	6249544.0	6252078.0	LOC6533077	NC_052529.2	6215083.0	6217695.0	0.015	0.0141	0.001	0.0153	0.001	0.001
OG0002249	Alp11	GB	LOC120455566	NC_053021.2	9559295.0	9561132.0	LOC6524848	NC_052526.2	9968440.0	9970193.0	0.0362	0.053	0.0773	0.0287	0.0363	0.0794
OG0004690	Alp12	GB	LOC120446982	NC_053017.2	7428427.0	7433431.0	LOC6529705	NC_052528.2	8509398.0	8514580.0	0.0515	0.0576	0.0411	0.0532	0.0791	0.0381
OG0010445	Alp13	GB	LOC120454042	NC_053019.2	9922639.0	9930944.0	LOC6536477	NC_052530.2	11709095.0	11712000.0	0.2099	0.2167	0.2813	0.2201	0.1776	0.3122
OG0012649	Alp4	GB	LOC120453824	NC_053019.2	27866847.0	27870438.0	LOC6538961	NC_052530.2	29666611.0	29670284.0	0.0372	0.0351	0.0398	0.037	0.0659	0.0423
OG0011546	Alp5	GB	LOC120454266	NC_053019.2	5718840.0	5720727.0	LOC6535876	NC_052530.2	7510513.0	7512404.0	0.0569	0.0511	0.0362	0.049	0.0337	0.0227
OG0005380	Alp6	GB	LOC120458360	NC_053016.2	18318178.0	18321035.0	LOC6528771	NC_052527.2	18238600.0	18252743.0	0.0527	0.031	0.056	0.0428	0.0705	0.0333
OG0007960	Alp9	GB	LOC120450458	NC_053018.2	6252327.0	6254218.0	LOC6533078	NC_052529.2	6217973.0	6219850.0	0.0081	0.0083	0.001	0.0085	0.001	0.001
OG0002686	Alr	GB	LOC120457219	NC_053021.2	11657235.0	11658970.0	LOC6525132	NC_052526.2	12130298.0	12131978.0	0.0032	0.0044	0.0015	0.0032	0.001	0.0015
OG0009675	Als2	GB	LOC120447441	NC_053018.2	18968070.0	18973680.0	LOC6534596	NC_052529.2	18956126.0	18961768.0	0.0179	0.0197	0.001	0.021	0.0211	0.0158
OG0010086	Ama	GB	LOC120453764	NC_053019.2	7773040.0	7774827.0	LOC6536130	NC_052530.2	9582475.0	9584277.0	0.027	0.0505	0.0703	0.0223	0.0508	0.0686
OG0004802	Amacr	GB	LOC120447126	NC_053017.2	18637908.0	18639412.0	LOC6530319	NC_052528.2	12404560.0	12405914.0	0.0972	0.102	0.0795	0.0937	0.0484	0.0857
OG0002867	Amnionless	GB	LOC120454437	NC_053016.2	302326.0	305795.0	LOC6526284	NC_052527.2	338148.0	340261.0	0.116	0.0785	0.1231	0.1221	0.5236	0.1306
OG0005768	Amph	GB	LOC120446815	NC_053017.2	9932793.0	9951623.0	LOC6530080	NC_052528.2	11028579.0	11047062.0	0.2809	0.2396	0.174	0.2912	0.4046	0.218
OG0010956	Amt	GB	LOC120450754	NC_053019.2	15380774.0	15383515.0	LOC6537220	NC_052530.2	17145937.0	17148907.0	0.0324	0.0603	0.0359	0.0518	0.1154	0.0534
OG0001946	Amun	GB	LOC120455073	NC_053021.2	15412186.0	15416808.0	LOC6525552	NC_052526.2	15568852.0	15573650.0	0.1954	0.2162	0.2576	0.2143	0.2561	0.3863
OG0004280	Ance	GB	LOC120444153	NC_053016.2	9493387.0	9496905.0	LOC6527571	NC_052527.2	9475936.0	9479453.0	0.0413	0.1668	0.3259	0.1716	0.3261	0.0552
OG0004281	Ance-2	GB	LOC120458652	NC_053016.2	9490860.0	9493197.0	LOC6527572	NC_052527.2	9473489.0	9475821.0	0.7522	0.8126	0.6148	0.9556	0.696	1.6366
OG0004283	Ance-3	GB	LOC120458053	NC_053016.2	14181945.0	14224429.0	LOC6528180	NC_052527.2	14127475.0	14169803.0	0.1201	0.1147	0.1636	0.1129	0.2713	0.128
OG0005317	Ance-4	GB	LOC120444567	NC_053016.2	17808117.0	17810603.0	LOC6528684	NC_052527.2	17735649.0	17738130.0	0.0442	0.0454	0.0716	0.0388	0.0534	0.0353
OG0007339	Ance-5	GB	LOC120444437	NC_053017.2	22243887.0	22246209.0	LOC6532135	NC_052528.2	23430629.0	23432964.0	0.0642	0.0627	0.0707	0.0556	0.0598	0.022
OG0002524	Andorra	GB	LOC120455179	NC_053021.2	17024616.0	17025620.0	LOC6525756	NC_052526.2	17242438.0	17244014.0	0.0525	0.0476	0.0517	0.0544	0.0106	0.0414
OG0012733	Ank	GB	LOC120454882	NC_053020.2	104607.0	114894.0	LOC6523696	NC_052531.2	117289.0	129786.0	0.142	0.1543	0.2048	0.1506	0.1754	0.2212
OG0008167	Ank2	GB	LOC120448059	NC_053018.2	8380549.0	8443242.0	LOC6533354	NC_052529.2	8315326.0	8375481.0	0.0046	0.0047	0.001	0.0045	0.001	0.001
OG0002473	Ankle2	GB	LOC120455844	NC_053021.2	16422218.0	16429610.0	LOC6525688	NC_052526.2	16624472.0	16631890.0	0.0559	0.0544	0.026	0.059	0.0353	0.0347
OG0012573	Anp	GB	LOC120452019	NC_053019.2	27017609.0	27017986.0	LOC6538863	NC_052530.2	28819546.0	28819956.0	0.103	0.0988	0.0641	0.109	0.0914	0.0435
OG0010088	Antp	GB	LOC120451545	NC_053019.2	7529558.0	7633542.0	LOC6536119	NC_052530.2	9344722.0	9447662.0	0.006	0.0125	0.0143	0.0122	0.03	0.026
OG0002709	AnxB10	GB	LOC120456576	NC_053021.2	19662071.0	19664272.0	LOC6526056	NC_052526.2	19907171.0	19909552.0	0.1989	0.1984	0.1262	0.1946	0.1719	0.1502
OG0002356	AnxB11	GB	LOC120456106	NC_053021.2	10335420.0	10340437.0	LOC6524971	NC_052526.2	10810341.0	10815290.0	0.1081	0.1263	0.2032	0.1128	0.109	0.1984
OG0011557	AnxB9	GB	LOC120450798	NC_053019.2	5781001.0	5786884.0	LOC120321749	NC_052530.2	7572879.0	7578733.0	0.3504	0.34	0.2142	0.3374	0.4424	0.214
OG0010681	Aos1	GB	LOC120454643	NC_053019.2	12552122.0	12553413.0	LOC6536824	NC_052530.2	14357493.0	14358771.0	0.0919	0.0864	0.1192	0.0851	0.072	0.0951
OG0012399	Apc	GB	LOC120450876	NC_053019.2	21884584.0	21897087.0	LOC6538134	NC_052530.2	23649464.0	23661964.0	0.0857	0.0698	0.0854	0.0819	0.1428	0.0722
OG0011913	Apc2	GB	LOC120451966	NC_053019.2	26562419.0	26566180.0	LOC6538765	NC_052530.2	28359867.0	28363635.0	0.0351	0.0324	0.0256	0.0364	0.007	0.0317
OG0004496	ApepP	GB	LOC120444432	NC_053017.2	5704883.0	5707153.0	LOC6529489	NC_052528.2	6774970.0	6777262.0	0.0559	0.0527	0.0618	0.0515	0.0521	0.0662
OG0003879	Apf	GB	LOC120445111	NC_053016.2	12797423.0	12798040.0	LOC6527932	NC_052527.2	12756911.0	12757537.0	0.0688	0.0499	0.0945	0.0672	0.0438	0.0874
OG0007481	Aplip1	GB	LOC120449721	NC_053018.2	1060374.0	1207774.0	LOC6532316	NC_052529.2	1212970.0	1216039.0	0.024	0.0291	0.0119	0.0244	0.0347	0.012
OG0003842	Apoltp	GB	LOC120443997	NC_053016.2	12473386.0	12495249.0	LOC6527881	NC_052527.2	12437073.0	12458865.0	0.0462	0.0395	0.0296	0.0412	0.0232	0.0277
OG0000982	Appl	GB	LOC120455751	NC_053021.2	371146.0	412356.0	LOC6523812	NC_052526.2	387163.0	429042.0	0.4786	0.4393	0.3705	0.4337	0.7087	0.3241
OG0007593	Aprt	GB	LOC120449797	NC_053018.2	1884396.0	1885551.0	LOC6532467	NC_052529.2	1889144.0	1890283.0	0.1754	0.2001	0.1058	0.1701	0.116	0.1083
OG0008508	Aps	GB	LOC120448396	NC_053018.2	11058082.0	11061711.0	LOC6533632	NC_052529.2	10980117.0	10983713.0	0.1808	0.1772	0.1959	0.1843	0.178	0.1979
OG0005965	Arc1	GB	LOC120445809	NC_053017.2	18269318.0	18271813.0	LOC26535753	NC_052528.2	12778627.0	12781144.0	0.2084	0.2241	0.2512	0.2277	0.5518	0.3345
OG0005966	Arc2	GB	LOC120445159	NC_053017.2	18267265.0	18268063.0	LOC26534538	NC_052528.2	12782278.0	12783068.0	0.2073	0.2194	0.1427	0.2096	0.0792	0.1413
OG0011607	Archease	GB	LOC120453816	NC_053019.2	6395947.0	6397381.0	LOC6535964	NC_052530.2	8182278.0	8183834.0	0.1445	0.1473	0.1431	0.1412	0.1389	0.1339
OG0006069	Arf51F	GB	LOC120446082	NC_053017.2	17330275.0	17332824.0	LOC6530509	NC_052528.2	13750586.0	13753119.0	0.1115	0.1101	0.1717	0.1118	0.0681	0.171
OG0008683	ArfGAP1	GB	LOC120449252	NC_053018.2	12628560.0	12631139.0	LOC6533882	NC_052529.2	12553513.0	12556079.0	0.6794	0.7415	2.2147	0.5992	3.6505	1.9226
OG0009745	ArfGAP3	GB	LOC120449042	NC_053018.2	22947836.0	22950499.0	LOC6535175	NC_052529.2	22924766.0	22927443.0	0.0577	0.0616	0.0409	0.0332	0.0273	0.0233
OG0010544	Arfip	GB	LOC120452221	NC_053019.2	11078410.0	11080860.0	LOC6536617	NC_052530.2	12863605.0	12865947.0	0.001	0.001	0.001	0.001	0.001	0.001
OG0001718	Arfrp1	GB	LOC120455371	NC_053021.2	12642263.0	12643732.0	LOC6525239	NC_052526.2	12744384.0	12745793.0	0.276	0.3389	0.2438	0.2706	0.0436	0.1941
OG0002287	ArgRS	Or	LOC120455553	NC_053021.2	9807518.0	9810102.0	LOC6524892	NC_052526.2	10232782.0	10235180.0	0.0251	0.051	0.0471	0.0264	0.001	0.0538
OG0010168	ArgRS-m	GB	LOC120450760	NC_053019.2	6623120.0	6625297.0	LOC6536000	NC_052530.2	8413849.0	8416022.0	0.1615	0.1436	0.0827	0.143	0.1457	0.0499
OG0003791	Argl	GB	LOC120454850	NC_053016.2	11735147.0	11737033.0	LOC120320428	NC_052527.2	11698358.0	11700466.0	0.0824	0.0084	0.1126	0.001	0.1385	0.0109
OG0009012	Arl1	GB	LOC120447483	NC_053018.2	18655402.0	18656906.0	LOC6539531	NC_052529.2	18617120.0	18618629.0	0.0632	0.0823	0.103	0.0669	0.1244	0.1081
OG0010233	Arl2	GB	LOC120451000	NC_053019.2	8192812.0	8193623.0	LOC6536207	NC_052530.2	10003453.0	10004255.0	0.079	0.0736	0.0462	0.0813	0.0667	0.049
OG0012738	Arl4	GB	LOC120454891	NC_053020.2	167416.0	172610.0	LOC6523702	NC_052531.2	181628.0	185594.0	0.0819	0.0823	0.0375	0.0888	0.0403	0.0454
OG0008234	Arl5	GB	LOC120449131	NC_053018.2	3662938.0	3664296.0	LOC6532743	NC_052529.2	3665036.0	3666384.0	0.0075	0.0068	0.0038	0.0072	0.001	0.0038
OG0006589	Arl6	GB	LOC120445870	NC_053017.2	13368228.0	13369651.0	LOC6530941	NC_052528.2	16511776.0	16513245.0	0.0291	0.0349	0.0166	0.029	0.001	0.0172
OG0011131	Arl6IP1	GB	LOC120452707	NC_053019.2	11897332.0	11898935.0	LOC6536704	NC_052530.2	13693405.0	13695255.0	0.001	0.0031	0.0059	0.001	0.001	0.0058
OG0010201	Arl8	GB	LOC120452796	NC_053019.2	7971896.0	7974071.0	LOC6536161	NC_052530.2	9782251.0	9785175.0	0.1985	0.2033	0.001	0.1816	0.001	0.001
OG0010709	Arp1	GB	LOC120454635	NC_053019.2	12781201.0	12783644.0	LOC6536862	NC_052530.2	14580640.0	14583083.0	0.0515	0.0584	0.001	0.002	0.1537	0.1126
OG0002661	Arp10	GB	LOC120455847	NC_053021.2	11754014.0	11755519.0	LOC6525157	NC_052526.2	12225974.0	12227499.0	0.001	0.001	0.001	0.001	0.001	0.001
OG0002365	Arp2	GB	LOC120457264	NC_053021.2	10468921.0	10474470.0	LOC6524980	NC_052526.2	10928974.0	10934593.0	0.001	0.001	0.001	0.001	0.001	0.001
OG0008203	Arp3	GB	LOC120450247	NC_053018.2	8835306.0	8837765.0	LOC6533400	NC_052529.2	8761316.0	8763705.0	0.0226	0.0318	0.0451	0.0222	0.001	0.0427
OG0011273	Arp5	GB	LOC120452344	NC_053019.2	2868507.0	2870583.0	LOC6535515	NC_052530.2	4617816.0	4620063.0	0.0048	0.0051	0.001	0.0055	0.001	0.001
OG0002264	Arp6	GB	LOC120455961	NC_053021.2	9712909.0	9714249.0	LOC6524868	NC_052526.2	10138175.0	10139532.0	0.0464	0.0428	0.0663	0.0462	0.0444	0.0581
OG0002502	Arp8	GB	LOC120455023	NC_053021.2	16710869.0	16713395.0	LOC6525725	NC_052526.2	16912742.0	16915271.0	0.1234	0.1215	0.0609	0.1142	0.0643	0.0479
OG0004266	Arpc1	GB	LOC120458036	NC_053016.2	9572822.0	9574686.0	LOC6527555	NC_052527.2	9546630.0	9548505.0	0.4263	0.4652	0.0974	0.4408	0.3773	0.1161
OG0004776	Arpc2	GB	LOC120446021	NC_053017.2	8274891.0	8280525.0	LOC6529826	NC_052528.2	9369168.0	9374730.0	0.0591	0.0533	0.0463	0.0568	0.0572	0.0411
OG0003497	Arpc4	GB	LOC120458155	NC_053016.2	6882844.0	6883638.0	LOC6527127	NC_052527.2	6869905.0	6870690.0	0.066	0.0559	0.0432	0.0742	0.1203	0.0581
OG0003104	Arpc5	GB	LOC120448879	NC_053016.2	2592390.0	2593254.0	LOC6526590	NC_052527.2	2629972.0	2630833.0	0.1176	0.0806	0.042	0.1727	0.0741	0.0583
OG0004556	Arr1	GB	LOC120447234	NC_053017.2	4523249.0	4525682.0	LOC6529426	NC_052528.2	5583062.0	5594982.0	0.0398	0.0227	0.0469	0.0239	0.0916	0.001
OG0008289	Arr2	GB	LOC120449589	NC_053018.2	3325606.0	3327264.0	LOC6532678	NC_052529.2	3328834.0	3330524.0	0.0684	0.0206	0.1087	0.0726	0.0055	0.1062
OG0004980	Ars2	GB	LOC120458667	NC_053016.2	20747565.0	20752386.0	LOC6529076	NC_052527.2	20714736.0	20719581.0	0.0118	0.0069	0.0094	0.0177	0.0149	0.0163
OG0010498	Art1	GB	LOC120451620	NC_053019.2	10637931.0	10639737.0	LOC6536552	NC_052530.2	12425826.0	12427624.0	0.0686	0.0674	0.001	0.0965	0.001	0.001
OG0003276	Art2	GB	LOC120451662	NC_053016.2	4308417.0	4310124.0	LOC6526805	NC_052527.2	4386975.0	4391987.0	0.0738	0.0621	0.0649	0.0739	0.04	0.0658
OG0010952	Art3	GB	LOC120454416	NC_053019.2	15400809.0	15402696.0	LOC6537225	NC_052530.2	17165910.0	17167804.0	0.0313	0.0206	0.0323	0.0243	0.0204	0.0247
OG0010427	Art4	GB	LOC120452657	NC_053019.2	9830683.0	9833562.0	LOC6536456	NC_052530.2	11616922.0	11620200.0	0.0453	0.0442	0.0377	0.0457	0.0544	0.0476
OG0010832	Art6	GB	LOC120452408	NC_053019.2	14111713.0	14112904.0	LOC6537023	NC_052530.2	15870833.0	15872072.0	0.0339	0.025	0.0276	0.031	0.0848	0.0326
OG0007026	Art7	GB	LOC120445669	NC_053017.2	20447521.0	20449883.0	LOC6531766	NC_052528.2	21612684.0	21615043.0	0.1002	0.0657	0.1421	0.0712	0.085	0.0511
OG0004065	Art8	GB	LOC120450033	NC_053016.2	7499321.0	7500592.0	LOC6527225	NC_052527.2	7487188.0	7488477.0	0.0146	0.0079	0.016	0.0082	0.0447	0.001
OG0010831	Art9	GB	LOC120452305	NC_053019.2	14109336.0	14110515.0	LOC6537022	NC_052530.2	15868431.0	15870333.0	0.0665	0.0675	0.0262	0.0604	0.0265	0.034
OG0009649	Arv1	GB	LOC120448139	NC_053018.2	19118372.0	19119406.0	LOC6534634	NC_052529.2	19106237.0	19107363.0	0.0127	0.0402	0.074	0.0135	0.001	0.07
OG0005204	Asap	GB	LOC120443876	NC_053016.2	16864472.0	16871815.0	LOC6528535	NC_052527.2	16797813.0	16806540.0	0.2739	0.2687	0.2146	0.2558	0.0532	0.1589
OG0012758	Asator	GB	LOC120454924	NC_053020.2	531967.0	548516.0	LOC6523727	NC_052531.2	556024.0	572434.0	0.1043	0.1031	0.0857	0.1007	0.1312	0.0912
OG0007705	Asciz	GB	LOC120450080	NC_053018.2	8918492.0	8919738.0	LOC6533418	NC_052529.2	8844089.0	8845404.0	0.0519	0.0697	0.1247	0.0344	0.067	0.0888
OG0011443	Ask1	GB	LOC120451771	NC_053019.2	4583993.0	4590383.0	LOC6535738	NC_052530.2	6340657.0	6354366.0	0.1407	0.1365	0.103	0.1296	0.0971	0.0894
OG0004668	AsnRS	GB	LOC120444300	NC_053017.2	7149905.0	7151997.0	LOC6529679	NC_052528.2	8233024.0	8235146.0	0.0675	0.0743	0.0847	0.0419	0.0326	0.0488
OG0006272	AsnRS-m	GB	LOC120447134	NC_053017.2	20099910.0	20101545.0	LOC6531704	NC_052528.2	21262653.0	21264265.0	0.1698	0.188	0.0941	0.1809	99.0	0.078
OG0009595	AsnS	GB	LOC120449298	NC_053018.2	19450491.0	19452517.0	LOC6539780	NC_052529.2	19439376.0	19441408.0	0.001	0.001	0.001	0.001	0.0011	0.001
OG0005806	AspRS	GB	LOC120445367	NC_053017.2	9686607.0	9689525.0	LOC6530037	NC_052528.2	10785424.0	10788373.0	0.0605	0.0659	0.0235	0.0607	0.036	0.0232
OG0004485	AspRS-m	GB	LOC120444509	NC_053017.2	5778783.0	5783545.0	LOC6529505	NC_052528.2	6849949.0	6854942.0	0.0815	0.0829	0.1461	0.0772	0.2379	0.1121
OG0006151	Asph	GB	LOC120445361	NC_053017.2	16514197.0	16520699.0	LOC6531479	NC_052528.2	19659814.0	19666368.0	0.0291	0.0309	0.001	0.04	0.0521	0.0337
OG0011992	AstA	GB	LOC120451147	NC_053019.2	25962570.0	25966884.0	LOC6538670	NC_052530.2	27757107.0	27761764.0	0.0105	0.0152	0.0117	0.0105	38.8326	0.0117
OG0001266	AstA-R1	GB	LOC120456822	NC_053021.2	4988698.0	5059988.0	LOC6524306	NC_052526.2	4952690.0	5025209.0	0.0284	0.0185	0.0287	0.0333	0.1002	0.0455
OG0012387	AstA-R2	GB	LOC120453481	NC_053019.2	21968541.0	21976407.0	LOC6538148	NC_052530.2	23733208.0	23741027.0	0.0607	0.0597	0.0852	0.0513	0.1519	0.0626
OG0004073	AstC	GB	LOC120458859	NC_053016.2	7569211.0	7574640.0	LOC6527233	NC_052527.2	7556975.0	7562364.0	0.0753	0.076	0.049	0.0737	0.0233	0.0482
OG0009303	AstC-R1	GB	LOC120448490	NC_053018.2	15672600.0	15674943.0	LOC6534217	NC_052529.2	15589259.0	15605518.0	0.188	0.1569	0.2259	0.1889	0.3025	0.2216
OG0009302	AstC-R2	GB	LOC120448315	NC_053018.2	15729855.0	15746429.0	LOC6534219	NC_052529.2	15647129.0	15665278.0	0.0103	0.021	0.0198	0.0114	0.001	0.0198
OG0004074	AstCC	GB	LOC120454997	NC_053016.2	7576710.0	7578415.0	LOC6527234	NC_052527.2	7564383.0	7566155.0	0.001	0.001	0.001	0.001	0.001	0.001
OG0005988	Asx	GB	LOC120444638	NC_053017.2	18129813.0	18138375.0	LOC6530395	NC_052528.2	12912574.0	12921096.0	0.0169	0.0164	0.001	0.0257	0.3358	0.0131
OG0003584	Atac1	GB	LOC120444723	NC_053016.2	6044950.0	6046166.0	LOC6527002	NC_052527.2	6040555.0	6041783.0	0.1837	0.1385	0.5011	0.181	0.1759	0.3901
OG0004594	Atac2	GB	LOC120445187	NC_053017.2	6629494.0	6632167.0	LOC6529591	NC_052528.2	7715117.0	7717820.0	0.001	0.001	0.001	0.001	0.001	0.001
OG0007420	Atac3	GB	LOC120449489	NC_053018.2	341097.0	343973.0	LOC6532224	NC_052529.2	346174.0	349034.0	0.011	0.0118	0.0138	0.0102	0.001	0.0121
OG0006644	Ate1	GB	LOC120445647	NC_053017.2	12559792.0	12562622.0	LOC6530834	NC_052528.2	15696359.0	15699215.0	0.0868	0.0922	0.0343	0.0906	0.0264	0.014
OG0003279	Atet	GB	LOC120449939	NC_053016.2	4367109.0	4379190.0	LOC6526808	NC_052527.2	4444693.0	4456761.0	0.001	0.001	0.001	0.001	0.001	0.001
OG0007334	Atf-2	GB	LOC120444570	NC_053017.2	22225358.0	22226765.0	LOC6532129	NC_052528.2	23412105.0	23413533.0	0.0034	0.0064	0.0144	0.0066	0.0233	0.0258
OG0001052	Atf3	GB	LOC120455427	NC_053021.2	1074969.0	1108714.0	LOC6523898	NC_052526.2	1091281.0	1124653.0	0.2203	0.2441	0.1308	0.2111	0.1043	0.091
OG0004934	Atf6	GB	LOC120457098	NC_053016.2	22897854.0	22920804.0	LOC6539177	NC_052527.2	22887770.0	22908977.0	0.0582	0.0398	0.0481	0.0473	0.0495	0.0282
OG0008722	Atg1	GB	LOC120450523	NC_053018.2	13021929.0	13046714.0	LOC6533927	NC_052529.2	12937867.0	12958508.0	0.015	0.0198	0.001	0.0149	0.001	0.001
OG0005163	Atg10	GB	LOC120443728	NC_053016.2	16580725.0	16583542.0	LOC6528490	NC_052527.2	16526594.0	16529431.0	0.001	0.001	0.001	0.001	0.001	0.001
OG0002580	Atg101	GB	LOC120457016	NC_053021.2	17625640.0	17627710.0	LOC26535577	NC_052526.2	17853983.0	17856058.0	0.005	0.0059	0.001	0.0049	0.001	0.001
OG0008655	Atg12	GB	LOC120447622	NC_053018.2	12336816.0	12337439.0	LOC6533848	NC_052529.2	12268170.0	12268792.0	0.067	0.0597	0.0724	0.0682	0.1385	0.0626
OG0010238	Atg13	GB	LOC120452515	NC_053019.2	8201644.0	8204625.0	LOC6536212	NC_052530.2	10012608.0	10015592.0	0.0422	0.0497	0.001	0.043	0.001	0.001
